# Sensor UCSF Mount Zion, San Francisco, United States of America (Clarity/dufge0229)
# https://aqicn.org/station/@399343/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2024-03-11T00:00:00.000Z,0.39,3.51,2.87,2.31,3.23,0.908,24
2024-03-12T00:00:00.000Z,1.63,6.18,2.89,2.31,3.11,1.187,24
2024-03-13T00:00:00.000Z,1.95,5.28,2.69,2.34,3.57,0.941,24
2024-03-14T00:00:00.000Z,3.01,6.12,3.44,3.21,4.13,0.844,24
2024-03-15T00:00:00.000Z,2.88,4.45,3.34,3.19,4,0.459,24
2024-03-16T00:00:00.000Z,3.54,5.3,4.25,3.95,4.68,0.474,24
2024-03-17T00:00:00.000Z,2.35,4.61,3.79,3.45,4,0.523,24
2024-03-18T00:00:00.000Z,3.44,5.04,4.13,3.85,4.61,0.461,24
2024-03-19T00:00:00.000Z,3.28,7.44,4.47,4.09,4.79,0.741,24
2024-03-20T00:00:00.000Z,4.18,7.05,5.32,4.94,5.87,0.662,24
2024-03-21T00:00:00.000Z,2.38,4.03,2.69,2.59,3.22,0.475,24
2024-03-22T00:00:00.000Z,2.04,4.34,2.67,2.44,3.39,0.585,24
2024-03-23T00:00:00.000Z,0.96,3.44,2.49,2.22,2.61,0.459,24
2024-03-24T00:00:00.000Z,1.19,3.72,2.16,1.7,2.45,0.566,24
2024-03-25T00:00:00.000Z,2.25,4.08,3.07,2.82,3.31,0.393,24
2024-03-26T00:00:00.000Z,0.82,3.5,2.13,1.21,2.54,0.738,24
2024-03-27T00:00:00.000Z,1.4,4.12,1.98,1.61,2.31,0.584,24
2024-03-28T00:00:00.000Z,1.81,3.95,2.8,2.12,3.7,0.742,24
2024-03-29T00:00:00.000Z,1.53,4.2,3.25,2.59,3.67,0.797,16
2024-03-30T00:00:00.000Z,1.04,8.89,1.89,1.53,3.67,1.686,24
2024-03-31T00:00:00.000Z,2.91,6.3,4.15,3.49,5.01,0.99,24
2024-04-01T00:00:00.000Z,4.45,11.17,7.82,5.38,8.84,1.868,24
2024-04-02T00:00:00.000Z,4.66,8.13,6.25,5.63,7.07,1.012,24
2024-04-03T00:00:00.000Z,2.82,5.23,3.86,3.26,4.34,0.625,24
2024-04-04T00:00:00.000Z,1.06,3.86,2.89,2.34,3.09,0.75,24
2024-04-05T00:00:00.000Z,1.24,4.95,2.57,2.24,3.73,0.893,24
2024-04-06T00:00:00.000Z,3.06,4.05,3.37,3.2,3.51,0.262,24
2024-04-07T00:00:00.000Z,1.83,3.47,2.69,2.41,3.17,0.433,24
2024-04-08T00:00:00.000Z,2.74,5.25,3.54,3.28,4.17,0.595,24
2024-04-09T00:00:00.000Z,4.97,7.89,6.35,5.64,7.11,0.818,24
2024-04-10T00:00:00.000Z,4.05,8.41,6.36,5.34,7.47,1.268,24
2024-04-11T00:00:00.000Z,5.15,10.76,7.76,6.6,8.85,1.493,24
2024-04-12T00:00:00.000Z,1.81,7.63,3.11,2.5,6.02,1.915,24
2024-04-13T00:00:00.000Z,0.73,2.63,1.82,1.25,2.13,0.514,24
