# Sensor Berkeley-ATB1, San Francisco, United States of America (Clarity/dnuyq4477)
# https://aqicn.org/station/@413374/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2024-07-11T00:00:00.000Z,4.41,9.48,7.86,7.16,8.36,1.154,24
2024-07-12T00:00:00.000Z,6.01,11.88,8.61,7.68,9.36,1.354,24
2024-07-13T00:00:00.000Z,3.39,9.17,4.48,4.09,7.07,1.648,24
2024-07-14T00:00:00.000Z,1.51,5.04,3.91,3.26,4.53,0.991,24
2024-07-15T00:00:00.000Z,2.89,4.22,3.56,3.17,3.98,0.418,24
2024-07-16T00:00:00.000Z,2.67,3.5,3.01,2.88,3.39,0.266,24
2024-07-17T00:00:00.000Z,1.08,4.63,2.29,1.97,2.84,0.71,24
2024-07-18T00:00:00.000Z,1.83,3.72,2.25,2.06,2.87,0.576,24
2024-07-19T00:00:00.000Z,1.91,5.31,2.89,2.21,4.46,1.117,24
2024-07-20T00:00:00.000Z,4.17,6.6,5.23,4.61,5.67,0.729,24
2024-07-21T00:00:00.000Z,1.42,5.71,3.92,2.74,5.23,1.391,24
2024-07-22T00:00:00.000Z,5.42,8.52,7.12,6.4,7.67,0.804,24
2024-07-23T00:00:00.000Z,3.04,7.57,4.59,3.85,5.34,1.145,24
2024-07-24T00:00:00.000Z,3.42,9.13,6.96,4.96,8.02,1.695,24
2024-07-25T00:00:00.000Z,4.92,9.85,7.62,6.42,8.55,1.281,24
2024-07-26T00:00:00.000Z,4.37,7.8,6.2,5.78,7.2,0.932,24
2024-07-27T00:00:00.000Z,2.56,8.15,3.85,2.98,6.68,1.886,24
2024-07-28T00:00:00.000Z,1.82,5.05,3.95,2.78,4.3,0.94,24
