# Sensor Hyde St. & Golden Gate Ave. (BC), San Francisco, United States of America (Clarity/devxa9067)
# https://aqicn.org/station/@525958/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2025-11-01T00:00:00.000Z,5.59,10.42,7.74,6.56,8.61,1.4,24
2025-11-02T00:00:00.000Z,6.9,14.78,9.15,7.78,11.11,2.284,24
2025-11-03T00:00:00.000Z,5.74,9.15,7.48,6.11,8.75,1.246,24
2025-11-04T00:00:00.000Z,3.31,6.02,5.37,5.01,5.88,0.786,24
2025-11-05T00:00:00.000Z,2.91,5.17,3.73,3.13,4.05,0.712,24
2025-11-06T00:00:00.000Z,3.82,13.99,4.37,4.04,7.98,3.046,24
2025-11-07T00:00:00.000Z,4.79,8.34,7.02,5.81,7.57,1.063,24
2025-11-08T00:00:00.000Z,4.93,8.77,7.63,6.43,8.09,1.205,24
2025-11-09T00:00:00.000Z,5.13,11.09,9.81,8.98,10.46,1.451,24
2025-11-10T00:00:00.000Z,7.51,16.23,9.61,8.69,14.12,2.946,24
2025-11-11T00:00:00.000Z,7.53,13.18,9.82,9.15,10.57,1.378,24
2025-11-12T00:00:00.000Z,5.65,9.49,8.43,7.47,8.9,1.108,24
2025-11-13T00:00:00.000Z,2.93,5.68,4.24,3.72,4.59,0.732,24
2025-11-14T00:00:00.000Z,4.07,6.55,4.8,4.37,6.02,0.877,24
2025-11-15T00:00:00.000Z,4.2,7.16,5.24,4.87,5.97,0.829,24
2025-11-16T00:00:00.000Z,3.23,5.25,4.01,3.38,5.11,0.821,24
2025-11-17T00:00:00.000Z,2.7,4.85,3.51,2.91,3.75,0.619,24
2025-11-18T00:00:00.000Z,4.98,5.78,5.23,5.11,5.34,0.193,17
